0 60 -30 0.001 0.001 0.1 0.1 0.1 0.1 0.3 0.3
55 -17.3095 -nan -1463.68 -nan -1038.68 -nan -0.199961 -nan 0.137581 -nan
55.05 -19.7236 -nan -1379.87 -nan -973.907 -nan -0.288463 -nan 0.137395 -nan
55.1 -22.4542 -nan -1285.13 -nan -900.602 -nan -0.388286 -nan 0.13722 -nan
55.15 -25.5568 -nan -1178.02 -nan -817.76 -nan -0.501413 -nan 0.137057 -nan
55.2 -29.0874 -nan -1057.39 -nan -724.743 -nan -0.629811 -nan 0.136907 -nan
55.25 -33.0896 -nan -922.953 -nan -621.831 -nan -0.774974 -nan 0.136772 -nan
55.3 -37.5721 -nan -776.218 -nan -511.086 -nan -0.937081 -nan 0.136653 -nan
55.35 -42.4733 -nan -621.849 -nan -397.333 -nan -1.11374 -nan 0.136553 -nan
55.4 -47.6224 -nan -468.686 -nan -288.53 -nan -1.29867 -nan 0.13647 -nan
55.45 -52.7266 -nan -329.101 -nan -194.288 -nan -1.48142 -nan 0.136404 -nan
55.5 -57.4191 -nan -215.258 -nan -122.128 -nan -1.64931 -nan 0.136353 -nan
55.55 -61.3737 -nan -133.511 -nan -73.8006 -nan -1.79126 -nan 0.136314 -nan
55.6 -64.4183 -nan -81.6283 -nan -45.1421 -nan -1.9012 -nan 0.136284 -nan
55.65 -66.5701 -nan -51.6409 -nan -29.4486 -nan -1.97919 -nan 0.136259 -nan
55.7 -67.9836 -nan -35.0308 -nan -20.9597 -nan -2.03022 -nan 0.136238 -nan
55.75 -68.8608 -nan -25.7113 -nan -16.1222 -nan -2.06152 -nan 0.13622 -nan
55.8 -69.3844 -nan -20.1951 -nan -13.13 -nan -2.07989 -nan 0.136203 -nan
55.85 -69.6892 -nan -16.6914 -nan -11.1293 -nan -2.09038 -nan 0.136187 -nan
55.9 -69.8634 -nan -14.3091 -nan -9.70759 -nan -2.09624 -nan 0.136172 -nan
55.95 -69.9607 -nan -12.5966 -nan -8.65187 -nan -2.0994 -nan 0.136157 -nan
56 -70.012 -nan -11.3139 -nan -7.8436 -nan -2.10097 -nan 0.136144 -nan
56.05 -70.0351 -nan -10.3257 -nan -7.21188 -nan -2.10156 -nan 0.13613 -nan
56.1 -70.04 -nan -9.54973 -nan -6.71145 -nan -2.10151 -nan 0.136118 -nan
56.15 -70.0326 -nan -8.93325 -nan -6.31172 -nan -2.10103 -nan 0.136105 -nan
56.2 -70.0162 -nan -8.44004 -nan -5.99101 -nan -2.10025 -nan 0.136093 -nan
56.25 -69.9929 -nan -8.04416 -nan -5.73335 -nan -2.09922 -nan 0.136081 -nan
56.3 -69.9642 -nan -7.72638 -nan -5.52667 -nan -2.09801 -nan 0.13607 -nan
56.35 -69.931 -nan -7.47197 -nan -5.36159 -nan -2.09663 -nan 0.136059 -nan
56.4 -69.8939 -nan -7.2695 -nan -5.23076 -nan -2.09512 -nan 0.136048 -nan
56.45 -69.8533 -nan -7.1099 -nan -5.12832 -nan -2.09349 -nan 0.136038 -nan
56.5 -69.8097 -nan -6.98596 -nan -5.04955 -nan -2.09175 -nan 0.136027 -nan
56.55 -69.7633 -nan -6.89184 -nan -4.99066 -nan -2.08992 -nan 0.136017 -nan
56.6 -69.7143 -nan -6.82281 -nan -4.94854 -nan -2.088 -nan 0.136008 -nan
56.65 -69.6628 -nan -6.77502 -nan -4.92065 -nan -2.08599 -nan 0.135998 -nan
56.7 -69.6091 -nan -6.74529 -nan -4.90491 -nan -2.0839 -nan 0.135989 -nan
56.75 -69.5532 -nan -6.73105 -nan -4.89962 -nan -2.08174 -nan 0.13598 -nan
56.8 -69.4952 -nan -6.73016 -nan -4.90337 -nan -2.0795 -nan 0.135971 -nan
56.85 -69.4351 -nan -6.74086 -nan -4.91499 -nan -2.07719 -nan 0.135962 -nan
56.9 -69.3731 -nan -6.7617 -nan -4.93354 -nan -2.07482 -nan 0.135953 -nan
56.95 -69.3091 -nan -6.79148 -nan -4.95822 -nan -2.07237 -nan 0.135945 -nan
57 -69.2432 -nan -6.82923 -nan -4.98838 -nan -2.06986 -nan 0.135936 -nan
57.05 -69.1754 -nan -6.87413 -nan -5.0235 -nan -2.06729 -nan 0.135928 -nan
57.1 -69.1057 -nan -6.92553 -nan -5.06314 -nan -2.06464 -nan 0.13592 -nan
57.15 -69.0342 -nan -6.98289 -nan -5.10695 -nan -2.06194 -nan 0.135912 -nan
57.2 -68.9607 -nan -7.04578 -nan -5.15465 -nan -2.05916 -nan 0.135904 -nan
57.25 -68.8854 -nan -7.11385 -nan -5.20601 -nan -2.05632 -nan 0.135896 -nan
57.3 -68.8082 -nan -7.18683 -nan -5.26087 -nan -2.05341 -nan 0.135889 -nan
57.35 -68.7291 -nan -7.26451 -nan -5.31909 -nan -2.05044 -nan 0.135881 -nan
57.4 -68.648 -nan -7.34675 -nan -5.38058 -nan -2.0474 -nan 0.135874 -nan
57.45 -68.565 -nan -7.43343 -nan -5.44528 -nan -2.04428 -nan 0.135866 -nan
57.5 -68.48 -nan -7.52448 -nan -5.51314 -nan -2.0411 -nan 0.135859 -nan
57.55 -68.3931 -nan -7.61989 -nan -5.58417 -nan -2.03785 -nan 0.135852 -nan
57.6 -68.304 -nan -7.71964 -nan -5.65837 -nan -2.03453 -nan 0.135844 -nan
57.65 -68.213 -nan -7.82377 -nan -5.73578 -nan -2.03113 -nan 0.135837 -nan
57.7 -68.1198 -nan -7.93233 -nan -5.81643 -nan -2.02766 -nan 0.13583 -nan
57.75 -68.0245 -nan -8.04539 -nan -5.90039 -nan -2.02411 -nan 0.135823 -nan
57.8 -67.927 -nan -8.16305 -nan -5.98775 -nan -2.02048 -nan 0.135816 -nan
57.85 -67.8273 -nan -8.28543 -nan -6.07858 -nan -2.01678 -nan 0.135809 -nan
57.9 -67.7254 -nan -8.41267 -nan -6.17301 -nan -2.01299 -nan 0.135802 -nan
57.95 -67.6211 -nan -8.54492 -nan -6.27114 -nan -2.00913 -nan 0.135795 -nan
58 -67.5145 -nan -8.68234 -nan -6.3731 -nan -2.00517 -nan 0.135789 -nan
58.05 -67.4055 -nan -8.82512 -nan -6.47904 -nan -2.00114 -nan 0.135782 -nan
58.1 -67.2941 -nan -8.97348 -nan -6.58911 -nan -1.99701 -nan 0.135775 -nan
58.15 -67.1801 -nan -9.12763 -nan -6.70348 -nan -1.9928 -nan 0.135768 -nan
58.2 -67.0635 -nan -9.28782 -nan -6.82234 -nan -1.98849 -nan 0.135762 -nan
58.25 -66.9443 -nan -9.45429 -nan -6.94588 -nan -1.98409 -nan 0.135755 -nan
58.3 -66.8225 -nan -9.62734 -nan -7.0743 -nan -1.97959 -nan 0.135748 -nan
58.35 -66.6978 -nan -9.80725 -nan -7.20783 -nan -1.97499 -nan 0.135742 -nan
58.4 -66.5703 -nan -9.99435 -nan -7.34672 -nan -1.97029 -nan 0.135735 -nan
58.45 -66.4399 -nan -10.189 -nan -7.49122 -nan -1.96549 -nan 0.135729 -nan
58.5 -66.3064 -nan -10.3915 -nan -7.6416 -nan -1.96057 -nan 0.135722 -nan
58.55 -66.1699 -nan -10.6023 -nan -7.79816 -nan -1.95555 -nan 0.135715 -nan
58.6 -66.0302 -nan -10.8218 -nan -7.96121 -nan -1.95041 -nan 0.135709 -nan
58.65 -65.8873 -nan -11.0505 -nan -8.13109 -nan -1.94516 -nan 0.135702 -nan
58.7 -65.741 -nan -11.2888 -nan -8.30817 -nan -1.93978 -nan 0.135696 -nan
58.75 -65.5911 -nan -11.5372 -nan -8.49283 -nan -1.93428 -nan 0.135689 -nan
58.8 -65.4377 -nan -11.7964 -nan -8.68549 -nan -1.92865 -nan 0.135682 -nan
58.85 -65.2806 -nan -12.0668 -nan -8.8866 -nan -1.92288 -nan 0.135676 -nan
58.9 -65.1196 -nan -12.3492 -nan -9.09664 -nan -1.91698 -nan 0.135669 -nan
58.95 -64.9546 -nan -12.6442 -nan -9.31612 -nan -1.91093 -nan 0.135663 -nan
59 -64.7855 -nan -12.9526 -nan -9.54563 -nan -1.90473 -nan 0.135656 -nan
59.05 -64.6121 -nan -13.2752 -nan -9.78575 -nan -1.89838 -nan 0.135649 -nan
59.1 -64.4342 -nan -13.6128 -nan -10.0371 -nan -1.89187 -nan 0.135643 -nan
59.15 -64.2516 -nan -13.9664 -nan -10.3005 -nan -1.88519 -nan 0.135636 -nan
59.2 -64.0642 -nan -14.3369 -nan -10.5767 -nan -1.87833 -nan 0.135629 -nan
59.25 -63.8717 -nan -14.7256 -nan -10.8665 -nan -1.87129 -nan 0.135622 -nan
59.3 -63.6739 -nan -15.1337 -nan -11.1707 -nan -1.86406 -nan 0.135616 -nan
59.35 -63.4705 -nan -15.5624 -nan -11.4906 -nan -1.85663 -nan 0.135609 -nan
59.4 -63.2613 -nan -16.0131 -nan -11.827 -nan -1.84899 -nan 0.135602 -nan
59.45 -63.0459 -nan -16.4876 -nan -12.1813 -nan -1.84113 -nan 0.135595 -nan
59.5 -62.8241 -nan -16.9875 -nan -12.5548 -nan -1.83303 -nan 0.135588 -nan
59.55 -62.5954 -nan -17.5147 -nan -12.9489 -nan -1.82469 -nan 0.135581 -nan
59.6 -62.3594 -nan -18.0714 -nan -13.3653 -nan -1.81608 -nan 0.135574 -nan
59.65 -62.1158 -nan -18.6599 -nan -13.8057 -nan -1.8072 -nan 0.135567 -nan
59.7 -61.8641 -nan -19.2828 -nan -14.2722 -nan -1.79803 -nan 0.13556 -nan
59.75 -61.6036 -nan -19.9431 -nan -14.767 -nan -1.78854 -nan 0.135552 -nan
59.8 -61.3339 -nan -20.644 -nan -15.2925 -nan -1.77871 -nan 0.135545 -nan
59.85 -61.0543 -nan -21.3891 -nan -15.8517 -nan -1.76853 -nan 0.135538 -nan
59.9 -60.7639 -nan -22.1826 -nan -16.4477 -nan -1.75797 -nan 0.13553 -nan
59.95 -60.4621 -nan -23.0291 -nan -17.084 -nan -1.74699 -nan 0.135523 -nan
60 -60.1478 -nan -23.9338 -nan -17.7648 -nan -1.73556 -nan 0.135515 -nan
60.05 -59.8201 -nan -24.9028 -nan -18.4948 -nan -1.72364 -nan 0.135507 -nan
60.1 -59.4777 -nan -25.943 -nan -19.2792 -nan -1.7112 -nan 0.135499 -nan
60.15 -59.1193 -nan -27.0623 -nan -20.1242 -nan -1.69818 -nan 0.135491 -nan
60.2 -58.7433 -nan -28.2699 -nan -21.0371 -nan -1.68452 -nan 0.135483 -nan
60.25 -58.348 -nan -29.5763 -nan -22.0262 -nan -1.67017 -nan 0.135475 -nan
60.3 -57.9312 -nan -30.9942 -nan -23.1014 -nan -1.65504 -nan 0.135466 -nan
60.35 -57.4906 -nan -32.5383 -nan -24.2742 -nan -1.63905 -nan 0.135458 -nan
60.4 -57.0232 -nan -34.226 -nan -25.5584 -nan -1.6221 -nan 0.135449 -nan
60.45 -56.5259 -nan -36.0782 -nan -26.9708 -nan -1.60406 -nan 0.13544 -nan
60.5 -55.9945 -nan -38.1202 -nan -28.5315 -nan -1.5848 -nan 0.135431 -nan
60.55 -55.4243 -nan -40.3827 -nan -30.2651 -nan -1.56414 -nan 0.135422 -nan
60.6 -54.8095 -nan -42.9034 -nan -32.2019 -nan -1.54187 -nan 0.135412 -nan
60.65 -54.143 -nan -45.7293 -nan -34.3801 -nan -1.51773 -nan 0.135402 -nan
60.7 -53.4159 -nan -48.9193 -nan -36.8477 -nan -1.4914 -nan 0.135391 -nan
60.75 -52.6172 -nan -52.5486 -nan -39.6663 -nan -1.46249 -nan 0.135381 -nan
60.8 -51.7329 -nan -56.7144 -nan -42.9162 -nan -1.43049 -nan 0.135369 -nan
60.85 -50.7447 -nan -61.5443 -nan -46.7036 -nan -1.39474 -nan 0.135358 -nan
60.9 -49.629 -nan -67.2087 -nan -51.1717 -nan -1.35438 -nan 0.135345 -nan
60.95 -48.3537 -nan -73.9401 -nan -56.5174 -nan -1.30826 -nan 0.135332 -nan
61 -46.8754 -nan -82.062 -nan -63.018 -nan -1.2548 -nan 0.135318 -nan
61.05 -45.1331 -nan -92.036 -nan -71.0733 -nan -1.19178 -nan 0.135304 -nan
61.1 -43.0392 -nan -104.538 -nan -81.2758 -nan -1.11604 -nan 0.135287 -nan
61.15 -40.4642 -nan -120.584 -nan -94.5287 -nan -1.02286 -nan 0.13527 -nan
61.2 -37.2112 -nan -141.751 -nan -112.247 -nan -0.905066 -nan 0.13525 -nan
61.25 -32.9714 -nan -170.545 -nan -136.691 -nan -0.751372 -nan 0.135227 -nan
61.3 -27.2515 -nan -211.002 -nan -171.471 -nan -0.543632 -nan 0.1352 -nan
61.35 -19.2705 -nan -269.458 -nan -221.916 -nan -0.252781 -nan 0.135168 -nan
61.4 -7.91739 -nan -354.316 -nan -293.135 -nan 0.163768 -nan 0.135127 -nan
61.45 7.69277 -nan -468.238 -nan -375.758 -nan 0.74508 -nan 0.135076 -nan
61.5 25.6347 -nan -574.641 -nan -406.046 -nan 1.43667 -nan 0.135013 -nan
61.55 38.8525 -nan -581.377 -nan -319.86 -nan 1.99144 -nan 0.134945 -nan
61.6 43.9162 -nan -520.278 -nan -254.182 -nan 2.21136 -nan 0.134876 -nan
61.65 45.0314 -nan -513.141 -nan -280.295 -nan 2.21532 -nan 0.134805 -nan
61.7 44.8114 -nan -543.193 -nan -317.98 -nan 2.18692 -nan 0.134735 -nan
61.75 44.0076 -nan -585.324 -nan -346.876 -nan 2.16284 -nan 0.134662 -nan
61.8 42.853 -nan -632.746 -nan -365.842 -nan 2.14704 -nan 0.134584 -nan
61.85 41.4305 -nan -683.265 -nan -373.672 -nan 2.14209 -nan 0.1345 -nan
61.9 39.7689 -nan -735.733 -nan -367.956 -nan 2.15137 -nan 0.13441 -nan
61.95 37.8735 -nan -789.333 -nan -345.582 -nan 2.1788 -nan 0.134313 -nan
62 35.7387 -nan -843.414 -nan -303.191 -nan 2.22842 -nan 0.134208 -nan
62.05 33.3547 -nan -897.46 -nan -237.531 -nan 2.30403 -nan 0.134095 -nan
62.1 30.7121 -nan -951.07 -nan -145.756 -nan 2.40889 -nan 0.133974 -nan
62.15 27.8054 -nan -1003.95 -nan -25.6833 -nan 2.54547 -nan 0.133843 -nan
62.2 24.6357 -nan -1055.9 -nan 123.986 -nan 2.71516 -nan 0.133703 -nan
62.25 21.2132 -nan -1106.8 -nan 303.479 -nan 2.91811 -nan 0.133552 -nan
62.3 17.5591 -nan -1156.6 -nan 511.794 -nan 3.15303 -nan 0.13339 -nan
62.35 13.7072 -nan -1205.27 -nan 746.566 -nan 3.41706 -nan 0.133217 -nan
62.4 9.70457 -nan -1252.88 -nan 1004 -nan 3.70572 -nan 0.133031 -nan
62.45 5.61143 -nan -1299.44 -nan 1278.93 -nan 4.01292 -nan 0.132833 -nan
62.5 1.50171 -nan -1345.02 -nan 1564.5 -nan 4.33082 -nan 0.132622 -nan
62.55 -2.52913 -nan -1389.68 -nan 1851.01 -nan 4.64888 -nan 0.132397 -nan
62.6 -6.36284 -nan -1433.6 -nan 2126.21 -nan 4.95417 -nan 0.132159 -nan
62.65 -9.85668 -nan -1477.01 -nan 2374.61 -nan 5.23092 -nan 0.131908 -nan
62.7 -12.8264 -nan -1520.58 -nan 2574.2 -nan 5.45787 -nan 0.131644 -nan
62.75 -15.0299 -nan -1565.59 -nan 2692.6 -nan 5.60472 -nan 0.131368 -nan
62.8 -16.2057 -nan -1613.04 -nan 2691.74 -nan 5.63379 -nan 0.131082 -nan
62.85 -16.2678 -nan -1660.65 -nan 2557.88 -nan 5.52078 -nan 0.130789 -nan
62.9 -15.4989 -nan -1702.56 -nan 2332.48 -nan 5.28813 -nan 0.13049 -nan
62.95 -14.3561 -nan -1736.1 -nan 2080.51 -nan 4.99909 -nan 0.130191 -nan
63 -13.1728 -nan -1763.54 -nan 1842.73 -nan 4.70989 -nan 0.129894 -nan
63.05 -12.105 -nan -1787.86 -nan 1632.53 -nan 4.44692 -nan 0.129599 -nan
63.1 -11.1985 -nan -1810.77 -nan 1449.94 -nan 4.21576 -nan 0.129306 -nan
63.15 -10.4522 -nan -1833.03 -nan 1291.68 -nan 4.01442 -nan 0.129015 -nan
63.2 -9.84747 -nan -1854.94 -nan 1153.79 -nan 3.83869 -nan 0.128726 -nan
63.25 -9.35855 -nan -1876.55 -nan 1032.21 -nan 3.68382 -nan 0.128438 -nan
63.3 -8.9603 -nan -1897.81 -nan 923.49 -nan 3.54554 -nan 0.12815 -nan
63.35 -8.62329 -nan -1918.61 -nan 823.521 -nan 3.41904 -nan 0.127863 -nan
63.4 -8.30339 -nan -1938.73 -nan 725.965 -nan 3.2972 -nan 0.127575 -nan
63.45 -7.9606 -nan -1958.03 -nan 626.424 -nan 3.17458 -nan 0.127288 -nan
63.5 -7.56642 -nan -1976.36 -nan 522.151 -nan 3.04755 -nan 0.127 -nan
63.55 -7.10288 -nan -1993.59 -nan 411.493 -nan 2.91381 -nan 0.126713 -nan
63.6 -6.56096 -nan -2009.62 -nan 293.655 -nan 2.77212 -nan 0.126427 -nan
63.65 -5.93938 -nan -2024.33 -nan 168.592 -nan 2.62214 -nan 0.126141 -nan
63.7 -5.24379 -nan -2037.62 -nan 36.9361 -nan 2.4643 -nan 0.125857 -nan
63.75 -4.4861 -nan -2049.38 -nan -100.061 -nan 2.29975 -nan 0.125575 -nan
63.8 -3.68378 -nan -2059.54 -nan -240.604 -nan 2.13026 -nan 0.125295 -nan
63.85 -2.85892 -nan -2068.01 -nan -382.451 -nan 1.95811 -nan 0.125017 -nan
63.9 -2.03704 -nan -2074.74 -nan -523.046 -nan 1.78595 -nan 0.124742 -nan
63.95 -1.24558 -nan -2079.66 -nan -659.681 -nan 1.61662 -nan 0.124469 -nan
64 -0.512285 -nan -2082.76 -nan -789.667 -nan 1.45297 -nan 0.1242 -nan
64.05 0.136585 -nan -2084.03 -nan -910.525 -nan 1.29766 -nan 0.123934 -nan
64.1 0.677849 -nan -2083.46 -nan -1020.14 -nan 1.15295 -nan 0.123672 -nan
64.15 1.09279 -nan -2081.07 -nan -1116.9 -nan 1.02058 -nan 0.123412 -nan
64.2 1.36811 -nan -2076.86 -nan -1199.79 -nan 0.901635 -nan 0.123156 -nan
64.25 1.49641 -nan -2070.85 -nan -1268.39 -nan 0.796537 -nan 0.122903 -nan
64.3 1.47609 -nan -2063.02 -nan -1322.91 -nan 0.705019 -nan 0.122654 -nan
64.35 1.31074 -nan -2053.37 -nan -1364.07 -nan 0.626216 -nan 0.122407 -nan
64.4 1.00813 -nan -2041.84 -nan -1393 -nan 0.558779 -nan 0.122162 -nan
64.45 0.578778 -nan -2028.36 -nan -1411.09 -nan 0.501022 -nan 0.121921 -nan
64.5 0.0344923 -nan -2012.85 -nan -1419.86 -nan 0.451079 -nan 0.121682 -nan
64.55 -0.613117 -nan -1995.15 -nan -1420.79 -nan 0.40706 -nan 0.121446 -nan
64.6 -1.35389 -nan -1975.12 -nan -1415.25 -nan 0.367172 -nan 0.121213 -nan
64.65 -2.18005 -nan -1952.57 -nan -1404.35 -nan 0.329809 -nan 0.120982 -nan
64.7 -3.08684 -nan -1927.27 -nan -1388.98 -nan 0.293596 -nan 0.120755 -nan
64.75 -4.07279 -nan -1898.97 -nan -1369.73 -nan 0.257395 -nan 0.120531 -nan
64.8 -5.1398 -nan -1867.38 -nan -1346.97 -nan 0.220279 -nan 0.120311 -nan
64.85 -6.29309 -nan -1832.18 -nan -1320.84 -nan 0.181483 -nan 0.120094 -nan
64.9 -7.54125 -nan -1792.97 -nan -1291.27 -nan 0.140345 -nan 0.119882 -nan
64.95 -8.89628 -nan -1749.29 -nan -1258.07 -nan 0.0962456 -nan 0.119674 -nan
65 -10.3739 -nan -1700.59 -nan -1220.88 -nan 0.0485534 -nan 0.119472 -nan
65.05 -11.994 -nan -1646.21 -nan -1179.21 -nan -0.00343205 -nan 0.119276 -nan
65.1 -13.7816 -nan -1585.33 -nan -1132.44 -nan -0.060526 -nan 0.119086 -nan
65.15 -15.7672 -nan -1517 -nan -1079.82 -nan -0.123703 -nan 0.118903 -nan
65.2 -17.9882 -nan -1440.06 -nan -1020.44 -nan -0.194136 -nan 0.118728 -nan
65.25 -20.4896 -nan -1353.2 -nan -953.285 -nan -0.273217 -nan 0.118563 -nan
65.3 -23.3233 -nan -1254.98 -nan -877.285 -nan -0.362552 -nan 0.118407 -nan
65.35 -26.5457 -nan -1144.02 -nan -791.504 -nan -0.463871 -nan 0.118263 -nan
65.4 -30.2109 -nan -1019.32 -nan -695.503 -nan -0.578809 -nan 0.118131 -nan
65.45 -34.3553 -nan -881.016 -nan -589.983 -nan -0.708414 -nan 0.118014 -nan
65.5 -38.9709 -nan -731.398 -nan -477.722 -nan -0.852318 -nan 0.117912 -nan
65.55 -43.9678 -nan -576.286 -nan -364.482 -nan -1.00757 -nan 0.117826 -nan
65.6 -49.1388 -nan -425.744 -nan -258.968 -nan -1.16767 -nan 0.117757 -nan
65.65 -54.1609 -nan -292.612 -nan -170.635 -nan -1.32275 -nan 0.117704 -nan
65.7 -58.6656 -nan -187.907 -nan -105.586 -nan -1.46192 -nan 0.117663 -nan
65.75 -62.3626 -nan -115.503 -nan -63.6516 -nan -1.57664 -nan 0.117632 -nan
65.8 -65.136 -nan -70.9812 -nan -39.4963 -nan -1.66321 -nan 0.117608 -nan
65.85 -67.0517 -nan -45.7156 -nan -26.4156 -nan -1.72313 -nan 0.117589 -nan
65.9 -68.2871 -nan -31.7433 -nan -19.2705 -nan -1.76154 -nan 0.117573 -nan
65.95 -69.0438 -nan -23.8051 -nan -15.1049 -nan -1.78475 -nan 0.117559 -nan
66 -69.4915 -nan -19.0119 -nan -12.4652 -nan -1.79825 -nan 0.117546 -nan
66.05 -69.7507 -nan -15.9032 -nan -10.6649 -nan -1.80592 -nan 0.117533 -nan
66.1 -69.8981 -nan -13.7516 -nan -9.36698 -nan -1.81018 -nan 0.117521 -nan
66.15 -69.9794 -nan -12.1838 -nan -8.39331 -nan -1.81244 -nan 0.11751 -nan
66.2 -70.0211 -nan -10.9984 -nan -7.64268 -nan -1.81352 -nan 0.117499 -nan
66.25 -70.0381 -nan -10.0792 -nan -7.0533 -nan -1.81386 -nan 0.117489 -nan
66.3 -70.0389 -nan -9.35454 -nan -6.58506 -nan -1.81371 -nan 0.117479 -nan
66.35 -70.0285 -nan -8.77737 -nan -6.21043 -nan -1.81322 -nan 0.117469 -nan
66.4 -70.0099 -nan -8.31501 -nan -5.90964 -nan -1.81249 -nan 0.11746 -nan
66.45 -69.985 -nan -7.94378 -nan -5.66804 -nan -1.81157 -nan 0.11745 -nan
66.5 -69.9549 -nan -7.64591 -nan -5.47441 -nan -1.81049 -nan 0.117441 -nan
66.55 -69.9205 -nan -7.40779 -nan -5.32005 -nan -1.80927 -nan 0.117433 -nan
66.6 -69.8823 -nan -7.21872 -nan -5.19809 -nan -1.80795 -nan 0.117424 -nan
66.65 -69.8408 -nan -7.07026 -nan -5.10303 -nan -1.80652 -nan 0.117416 -nan
66.7 -69.7963 -nan -6.9556 -nan -5.03045 -nan -1.80501 -nan 0.117408 -nan
66.75 -69.7491 -nan -6.86928 -nan -4.97676 -nan -1.80341 -nan 0.1174 -nan
66.8 -69.6994 -nan -6.80684 -nan -4.93905 -nan -1.80174 -nan 0.117392 -nan
66.85 -69.6472 -nan -6.76464 -nan -4.91492 -nan -1.79999 -nan 0.117384 -nan
66.9 -69.5929 -nan -6.7397 -nan -4.90241 -nan -1.79818 -nan 0.117376 -nan
66.95 -69.5363 -nan -6.72958 -nan -4.8999 -nan -1.7963 -nan 0.117369 -nan
67 -69.4777 -nan -6.73225 -nan -4.90607 -nan -1.79435 -nan 0.117362 -nan
67.05 -69.417 -nan -6.74606 -nan -4.91981 -nan -1.79235 -nan 0.117355 -nan
67.1 -69.3544 -nan -6.76963 -nan -4.94023 -nan -1.79029 -nan 0.117347 -nan
67.15 -69.2899 -nan -6.80184 -nan -4.96658 -nan -1.78817 -nan 0.117341 -nan
67.2 -69.2234 -nan -6.84176 -nan -4.99824 -nan -1.78599 -nan 0.117334 -nan
67.25 -69.1551 -nan -6.88863 -nan -5.03473 -nan -1.78375 -nan 0.117327 -nan
67.3 -69.0849 -nan -6.94183 -nan -5.07562 -nan -1.78146 -nan 0.11732 -nan
67.35 -69.0128 -nan -7.00086 -nan -5.1206 -nan -1.77911 -nan 0.117314 -nan
67.4 -68.9388 -nan -7.0653 -nan -5.1694 -nan -1.7767 -nan 0.117307 -nan
67.45 -68.8629 -nan -7.13483 -nan -5.2218 -nan -1.77424 -nan 0.117301 -nan
67.5 -68.7851 -nan -7.20922 -nan -5.27766 -nan -1.77171 -nan 0.117294 -nan
67.55 -68.7054 -nan -7.28825 -nan -5.33685 -nan -1.76913 -nan 0.117288 -nan
67.6 -68.6238 -nan -7.3718 -nan -5.39929 -nan -1.76649 -nan 0.117282 -nan
67.65 -68.5402 -nan -7.45977 -nan -5.46492 -nan -1.76379 -nan 0.117276 -nan
67.7 -68.4547 -nan -7.55211 -nan -5.53372 -nan -1.76103 -nan 0.117269 -nan
67.75 -68.3671 -nan -7.64879 -nan -5.60568 -nan -1.75821 -nan 0.117263 -nan
67.8 -68.2775 -nan -7.74982 -nan -5.68081 -nan -1.75532 -nan 0.117257 -nan
67.85 -68.1858 -nan -7.85525 -nan -5.75917 -nan -1.75237 -nan 0.117251 -nan
67.9 -68.092 -nan -7.96512 -nan -5.84079 -nan -1.74936 -nan 0.117245 -nan
67.95 -67.9961 -nan -8.07952 -nan -5.92574 -nan -1.74628 -nan 0.117239 -nan
68 -67.8979 -nan -8.19856 -nan -6.01411 -nan -1.74313 -nan 0.117233 -nan
68.05 -67.7976 -nan -8.32236 -nan -6.10599 -nan -1.73991 -nan 0.117228 -nan
68.1 -67.695 -nan -8.45105 -nan -6.20148 -nan -1.73662 -nan 0.117222 -nan
68.15 -67.59 -nan -8.5848 -nan -6.30073 -nan -1.73327 -nan 0.117216 -nan
68.2 -67.4827 -nan -8.72378 -nan -6.40384 -nan -1.72983 -nan 0.11721 -nan
68.25 -67.373 -nan -8.86818 -nan -6.51098 -nan -1.72633 -nan 0.117204 -nan
68.3 -67.2608 -nan -9.01822 -nan -6.6223 -nan -1.72275 -nan 0.117199 -nan
68.35 -67.1461 -nan -9.17412 -nan -6.73797 -nan -1.71908 -nan 0.117193 -nan
68.4 -67.0288 -nan -9.33612 -nan -6.85819 -nan -1.71534 -nan 0.117187 -nan
68.45 -66.9088 -nan -9.5045 -nan -6.98314 -nan -1.71152 -nan 0.117181 -nan
68.5 -66.7861 -nan -9.67954 -nan -7.11304 -nan -1.70761 -nan 0.117176 -nan
68.55 -66.6606 -nan -9.86153 -nan -7.24812 -nan -1.70362 -nan 0.11717 -nan
68.6 -66.5322 -nan -10.0508 -nan -7.38863 -nan -1.69953 -nan 0.117164 -nan
68.65 -66.4009 -nan -10.2477 -nan -7.53483 -nan -1.69536 -nan 0.117159 -nan
68.7 -66.2666 -nan -10.4526 -nan -7.687 -nan -1.69109 -nan 0.117153 -nan
68.75 -66.1292 -nan -10.666 -nan -7.84543 -nan -1.68673 -nan 0.117147 -nan
68.8 -65.9885 -nan -10.8881 -nan -8.01046 -nan -1.68226 -nan 0.117141 -nan
68.85 -65.8446 -nan -11.1196 -nan -8.18242 -nan -1.67769 -nan 0.117136 -nan
68.9 -65.6972 -nan -11.3608 -nan -8.36168 -nan -1.67302 -nan 0.11713 -nan
68.95 -65.5464 -nan -11.6123 -nan -8.54865 -nan -1.66824 -nan 0.117124 -nan
69 -65.3919 -nan -11.8747 -nan -8.74375 -nan -1.66334 -nan 0.117119 -nan
69.05 -65.2336 -nan -12.1486 -nan -8.94743 -nan -1.65833 -nan 0.117113 -nan
69.1 -65.0715 -nan -12.4347 -nan -9.16019 -nan -1.6532 -nan 0.117107 -nan
